employee_id,first_name,last_name,department,sub_department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_title,job_level,employment_type,contract_type,work_location,city,region,salary,bonus_target_pct,hire_date,term_date,term_type,term_reason,active_status,gender,age,ethnicity,education,years_experience,performance_rating,engagement_score,absence_days,overtime_hours,training_hours,promotion_last_3yrs,salary_band,marital_status
1200000746,Stephanie,Wilson,Warehouse,Goods In,1200000687,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35900,0,10/01/2024,,,,1,Female,27,White British,Vocational/Apprenticeship,8,3.4,78,5,83,8,Yes,Band B,Divorced
1200000747,Craig,Stokes,Warehouse,Goods In,1200000690,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,33500,1.9,22/01/2023,,,,1,Male,33,White British,GCSE,15,3.7,53,2,167,21,No,Band C,Married
1200000749,Owen,Wilkinson,Warehouse,Picking,1200000692,1200000634,1200000601,1200000594,Picker,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,25700,0,17/06/2022,21/12/2022,Voluntary,Career progression,0,Male,33,White British,A-Level,11,5,87,6,27,1,Yes,Band F,Divorced
1200000752,Ashley,Thomas,Warehouse,Packing,1200000694,1200000636,1200000601,1200000594,Packer,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,26100,0,03/01/2024,,,,1,Female,29,Black British,GCSE,11,3.1,69,3,43,16,No,Band F,Divorced
1200000753,Richard,Fisher,Warehouse,Inventory,1200000696,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,31600,0.3,22/02/2024,,,,1,Male,32,Asian British,Vocational/Apprenticeship,14,3.8,67,6,24,17,Yes,Band D,Married
1200000754,Damien,Curtis,Warehouse,Inventory,1200000699,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,30400,0,13/07/2023,16/07/2024,Voluntary,Relocation,0,Male,30,Black British,A-Level,10,2.6,75,4,90,9,No,Band D,Divorced
1200000756,Stanley,Taylor,Warehouse,Dispatch,1200000702,1200000640,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,33900,1.5,25/05/2026,,,,1,Male,20,White British,Vocational/Apprenticeship,0,3.5,87,3,68,0,Yes,Band C,Married
1200000758,Duncan,Webb,Warehouse,Returns,1200000703,1200000642,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,31900,0,25/09/2024,,,,1,Male,24,White British,Vocational/Apprenticeship,5,3.6,86,3,97,0,No,Band D,Married
1200000761,Thomas,Allen,Warehouse,Goods In,1200000706,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Full Time,Rugby DC,Rugby,West Midlands,25900,1.4,10/11/2025,,,,1,Male,31,White British,Vocational/Apprenticeship,10,3.3,45,4,66,16,No,Band F,Single
1200000764,Damian,Jones,Warehouse,Goods In,1200000708,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,33500,1.9,13/02/2025,15/06/2025,Voluntary,Personal reasons,0,Male,19,White British,GCSE,0,2.3,63,6,51,25,Yes,Band C,Single
1200000766,Ronald,Gallagher,Warehouse,Picking,1200000709,1200000645,1200000604,1200000594,Picker,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,35800,1,02/08/2022,,,,1,Male,33,White British,GCSE,12,3.6,60,3,117,13,No,Band B,Married
1200000769,Richard,Smith,Warehouse,Packing,1200000710,1200000648,1200000604,1200000594,Packer,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,25800,2.6,09/08/2025,,,,1,Female,20,White British,Vocational/Apprenticeship,0,2.6,66,3,62,12,No,Band F,Single
1200000772,Shane,Clark,Warehouse,Inventory,1200000713,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,30300,1.1,03/08/2025,,,,1,Male,19,White British,GCSE,0,3.9,56,7,54,0,No,Band D,Married
1200000774,Charlotte,Matthews,Warehouse,Inventory,1200000714,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,34500,2.6,11/02/2025,,,,1,Male,19,Asian British,Vocational/Apprenticeship,0,4.1,65,7,18,22,No,Band C,Single
1200000775,Alan,Mellor,Warehouse,Dispatch,1200000715,1200000654,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,32200,0.7,08/04/2021,16/12/2021,Voluntary,Better opportunity,0,Male,30,White British,A-Level,8,3.3,74,2,128,17,No,Band D,Single
1200000777,Glenn,Collier,Warehouse,Returns,1200000716,1200000656,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,28600,0.2,09/02/2026,,,,1,Female,18,Asian British,GCSE,0,2.7,68,4,23,24,No,Band E,Married
1200000779,Keith,Barker,Warehouse,Goods In,1200000659,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,32400,1.7,13/03/2024,,,,1,Male,21,White British,A-Level,0,3,98,2,129,11,No,Band C,Single
1200000781,Derek,Cunningham,Warehouse,Goods In,1200000660,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,34200,0,24/08/2024,30/07/2026,Voluntary,Better opportunity,0,Male,26,White British,GCSE,6,2.4,85,1,115,0,Yes,Band C,Married
1200000782,Catherine,Iqbal,Warehouse,Picking,1200000662,1200000609,1200000597,1200000594,Picker,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,26500,1.1,15/04/2023,03/09/2025,Voluntary,Career progression,0,Female,29,White British,Vocational/Apprenticeship,7,3.7,62,1,97,11,No,Band F,Single
1200000783,Lynne,Butler,Warehouse,Packing,1200000663,1200000611,1200000597,1200000594,Packer,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,30300,0,21/05/2025,,,,1,Male,22,White British,Vocational/Apprenticeship,1,3.4,79,3,122,8,No,Band D,Widowed
1200000785,Dylan,Wilson,Warehouse,Inventory,1200000664,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,27800,0,26/11/2025,,,,1,Male,23,White British,A-Level,1,3.8,78,6,132,28,Yes,Band E,Single
1200000788,Elliot,Palmer,Warehouse,Inventory,1200000666,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,34400,0,03/08/2024,,,,1,Male,18,Asian British,Vocational/Apprenticeship,0,3.5,82,3,87,17,No,Band C,Married
1200000790,Ross,Jordan,Warehouse,Dispatch,1200000669,1200000616,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,27200,2,21/03/2025,,,,1,Male,28,Other Ethnic Group,A-Level,6,2.8,58,3,126,28,Yes,Band E,Married
1200000793,Billy,Scott,Warehouse,Returns,1200000672,1200000617,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,27200,0,16/05/2022,,,,1,Male,25,White British,GCSE,5,2.2,85,5,111,15,No,Band E,Married
1200000796,Carl,Pearce,Warehouse,Goods In,1200000675,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,25800,0.8,27/06/2022,,,,1,Male,34,White British,Bachelor's,15,3.6,54,2,103,29,No,Band F,Married
1200000797,Robert,John,Warehouse,Goods In,1200000676,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Contractor,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,29400,0.8,02/05/2024,,,,1,Male,21,Asian British,GCSE,0,3.1,55,2,36,25,Yes,Band E,Single
1200000798,Adam,May,Warehouse,Picking,1200000677,1200000623,1200000600,1200000594,Picker,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,34100,2.7,23/10/2023,26/12/2024,Voluntary,Career progression,0,Male,33,White British,GCSE,14,4.2,59,5,76,36,Yes,Band C,Married
1200000799,Kelly,Johnson,Warehouse,Packing,1200000679,1200000624,1200000600,1200000594,Packer,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,28400,0,16/12/2023,04/08/2025,Voluntary,Relocation,0,Male,18,White British,A-Level,0,3.8,80,4,107,6,Yes,Band E,Single
1200000802,Wayne,Benson,Warehouse,Inventory,1200000682,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,27700,0,09/10/2023,,,,1,Female,30,Mixed,Vocational/Apprenticeship,8,3.1,77,4,66,22,No,Band E,Married
1200000804,Jason,Smith,Warehouse,Inventory,1200000683,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,32800,1,14/01/2025,,,,1,Male,27,Asian British,Vocational/Apprenticeship,7,4.1,75,3,88,21,No,Band C,Married
1200000806,Martyn,Tucker,Warehouse,Dispatch,1200000685,1200000628,1200000600,1200000594,Warehouse Operative,Individual Contributor,Contractor,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,25400,1.3,30/03/2025,,,,1,Female,29,White British,GCSE,8,3.7,71,4,109,16,Yes,Band F,Married
1200000809,Susan,Hanson,Warehouse,Returns,1200000686,1200000631,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,24600,0,12/10/2024,,,,1,Male,28,White British,Vocational/Apprenticeship,10,3.8,65,6,132,27,No,Band F,Single
1200000810,Beth,Wright,Warehouse,Goods In,1200000687,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,34700,0,23/01/2025,,,,1,Female,18,Black British,Vocational/Apprenticeship,0,3,56,5,121,0,No,Band C,Single
1200000811,Donna,Higgins,Warehouse,Goods In,1200000690,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,25700,0,30/04/2026,20/07/2026,Voluntary,Retirement,0,Male,22,White British,Vocational/Apprenticeship,4,3.9,70,5,80,32,Yes,Band F,Single
1200000814,Gareth,Goddard,Warehouse,Picking,1200000692,1200000634,1200000601,1200000594,Picker,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,24700,1,26/10/2025,,,,1,Male,20,White British,GCSE,1,3.9,94,1,25,15,No,Band F,Single
1200000815,Diana,Taylor,Warehouse,Packing,1200000694,1200000636,1200000601,1200000594,Packer,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,26600,0,28/09/2024,,,,1,Male,33,White British,GCSE,12,2.8,72,4,124,12,No,Band F,Single
1200000817,Alan,Holmes,Warehouse,Inventory,1200000696,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,32600,0.7,31/07/2024,30/11/2024,Involuntary,Dismissal,0,Male,21,White British,Vocational/Apprenticeship,1,4.2,55,4,162,25,No,Band C,Single
1200000818,Wayne,Greenwood,Warehouse,Inventory,1200000699,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,25600,2.6,11/04/2024,,,,1,Male,21,Other Ethnic Group,A-Level,0,4.2,61,2,111,23,No,Band F,Single
1200000819,Terry,Wright,Warehouse,Dispatch,1200000702,1200000640,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,26600,0.1,23/01/2023,,,,1,Male,29,White British,GCSE,10,4.1,75,4,76,22,No,Band F,Single
1200000820,Nigel,Field,Warehouse,Returns,1200000703,1200000642,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,31900,0.2,30/12/2022,,,,1,Female,22,White British,A-Level,4,4.4,64,1,92,14,No,Band D,Married
1200000822,Teresa,Wilson,Warehouse,Goods In,1200000706,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,30200,0.2,12/12/2020,,,,1,Male,27,White British,GCSE,8,3.2,96,4,115,4,No,Band D,Married
1200000824,Keith,Walker,Warehouse,Goods In,1200000708,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,27300,0,29/07/2025,,,,1,Male,29,White British,A-Level,9,3.1,99,5,200,12,No,Band E,Divorced
1200000825,Rachel,Hammond,Warehouse,Picking,1200000709,1200000645,1200000604,1200000594,Picker,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,26800,1.7,22/06/2022,,,,1,Female,30,White British,A-Level,8,3.4,52,6,77,8,No,Band F,Married
1200000828,Jake,James,Warehouse,Packing,1200000710,1200000648,1200000604,1200000594,Packer,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,31100,2.7,16/07/2023,,,,1,Male,23,White British,GCSE,3,3.2,65,5,116,1,No,Band D,Single
1200000831,Hilary,Morris,Warehouse,Inventory,1200000713,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,35400,1.4,26/12/2022,,,,1,Male,30,White British,A-Level,9,3.9,87,3,148,11,Yes,Band B,Single
1200000834,Glen,Woodward,Warehouse,Inventory,1200000714,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,26600,2.6,03/12/2025,,,,1,Female,19,White Other,GCSE,0,2.6,65,1,86,20,No,Band F,Single
1200000836,Beverley,Harvey,Warehouse,Dispatch,1200000715,1200000654,1200000604,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Full Time,Rugby DC,Rugby,West Midlands,30300,1,29/12/2023,08/07/2024,Involuntary,Performance,0,Male,29,White British,A-Level,11,3.8,89,2,141,11,No,Band D,Married
1200000838,Leigh,Rogers,Warehouse,Returns,1200000716,1200000656,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,24800,0,29/08/2025,,,,1,Female,20,White British,Vocational/Apprenticeship,0,3.4,93,6,106,21,No,Band F,Married
1200000840,Reece,Hewitt,Warehouse,Goods In,1200000659,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,35500,0,21/06/2024,,,,1,Male,22,White Other,GCSE,0,4.9,88,1,118,19,No,Band B,Married
1200000842,Tony,Powell,Warehouse,Goods In,1200000660,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Birmingham DC,Birmingham,West Midlands,31700,2,06/12/2023,,,,1,Male,30,White British,GCSE,12,3.5,27,4,106,8,No,Band D,Married
1200000844,Beverley,Francis,Warehouse,Picking,1200000662,1200000609,1200000597,1200000594,Picker,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,25300,0,04/05/2024,,,,1,Male,25,White British,Vocational/Apprenticeship,5,3.5,79,2,110,22,No,Band F,Single
1200000847,Michael,Ball,Warehouse,Packing,1200000663,1200000611,1200000597,1200000594,Packer,Individual Contributor,Permanent,Part Time,Birmingham DC,Birmingham,West Midlands,30900,1.9,22/11/2024,,,,1,Male,22,White British,GCSE,2,3.6,56,3,80,13,No,Band D,Single
1200000850,Shaun,Butler,Warehouse,Inventory,1200000664,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,34900,2.5,13/05/2025,,,,1,Male,25,White British,A-Level,3,3.1,82,4,100,28,Yes,Band B,Single
1200000852,James,Green,Warehouse,Inventory,1200000666,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Contractor,Part Time,Birmingham DC,Birmingham,West Midlands,28700,0.5,13/11/2023,,,,1,Female,19,Black British,Vocational/Apprenticeship,0,3.3,75,8,46,0,No,Band E,Single
1200000853,Tom,Lee,Warehouse,Dispatch,1200000669,1200000616,1200000597,1200000594,Warehouse Operative,Individual Contributor,Contractor,Full Time,Birmingham DC,Birmingham,West Midlands,28300,0,05/07/2024,,,,1,Female,28,White British,Vocational/Apprenticeship,7,5,67,4,54,12,No,Band E,Single
1200000854,Gerard,Fox,Warehouse,Returns,1200000672,1200000617,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,31500,0.5,17/03/2026,,,,1,Female,25,Mixed,A-Level,6,4.8,97,4,79,2,No,Band D,Single
1200000857,Claire,Watkins,Warehouse,Goods In,1200000675,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,36000,0.1,14/09/2025,,,,1,Female,25,White British,GCSE,7,4.4,66,4,75,22,Yes,Band B,Single
1200000860,Tom,Perry,Warehouse,Goods In,1200000676,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,28600,0,19/06/2025,23/02/2026,Voluntary,Relocation,0,Male,30,White British,Vocational/Apprenticeship,11,3.5,53,1,117,16,No,Band E,Single
1200000863,Gerard,Thomas,Warehouse,Picking,1200000677,1200000623,1200000600,1200000594,Picker,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26400,1.3,26/03/2026,,,,1,Male,18,White British,GCSE,0,3.3,74,1,92,32,No,Band F,Married
1200000865,Angela,Jones,Warehouse,Packing,1200000679,1200000624,1200000600,1200000594,Packer,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26700,2.9,15/03/2025,,,,1,Female,26,White British,Vocational/Apprenticeship,6,3.6,94,1,82,9,Yes,Band F,Single
1200000868,Victor,Williams,Warehouse,Inventory,1200000682,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,25400,0,26/10/2024,,,,1,Female,22,White British,GCSE,1,3,67,5,94,24,No,Band F,Married
1200000870,Bradley,Clayton,Warehouse,Inventory,1200000683,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,33600,0,02/05/2025,,,,1,Male,24,White British,A-Level,4,3.1,77,3,35,10,Yes,Band C,Married
1200000872,Iain,Williams,Warehouse,Dispatch,1200000685,1200000628,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26000,1.5,07/07/2024,,,,1,Male,26,Mixed,A-Level,8,3.6,100,3,144,4,No,Band F,Married
1200000873,Grace,Morgan,Warehouse,Returns,1200000686,1200000631,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,28300,0,25/07/2024,,,,1,Male,33,White British,A-Level,15,3.9,85,5,144,10,No,Band E,Widowed
1200000875,Damian,Godfrey,Warehouse,Goods In,1200000687,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,32400,0,26/04/2022,,,,1,Male,28,White British,Vocational/Apprenticeship,10,3.7,60,2,41,15,No,Band C,Married
1200000878,Mohammed,Potter,Warehouse,Goods In,1200000690,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,29800,0,16/11/2025,,,,1,Male,21,White British,A-Level,0,3.9,52,3,31,9,No,Band E,Single
1200000879,Lee,Taylor,Warehouse,Picking,1200000692,1200000634,1200000601,1200000594,Picker,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35300,1.6,27/06/2024,,,,1,Female,34,White British,A-Level,12,4.3,73,6,124,34,No,Band B,Single
1200000880,Maria,Ali,Warehouse,Packing,1200000694,1200000636,1200000601,1200000594,Packer,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,31200,1.8,02/02/2023,,,,1,Male,25,White Other,A-Level,6,3.7,65,3,99,28,No,Band D,Single
1200000881,Mandy,Barber,Warehouse,Inventory,1200000696,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,26100,1.3,06/06/2026,,,,1,Male,21,White Other,GCSE,2,3.8,72,4,139,40,Yes,Band F,Single
1200000884,Marc,Bradley,Warehouse,Inventory,1200000699,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,28100,0,08/08/2022,,,,1,Male,22,White British,GCSE,4,2.7,78,6,71,17,Yes,Band E,Single
1200000885,Henry,Sims,Warehouse,Dispatch,1200000702,1200000640,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,29700,0,12/06/2024,01/05/2026,Voluntary,Career progression,0,Male,31,Asian British,Vocational/Apprenticeship,9,3.4,62,6,80,0,No,Band E,Widowed
1200000887,Samuel,McLean,Warehouse,Returns,1200000703,1200000642,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35900,0,16/01/2026,,,,1,Male,32,White British,A-Level,14,3.6,100,6,101,19,No,Band B,Single
1200000889,Shaun,Clark,Warehouse,Goods In,1200000706,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,27700,2.3,06/11/2021,,,,1,Female,27,White British,A-Level,5,3.4,70,2,112,21,No,Band E,Single
1200000891,Reece,Taylor,Warehouse,Goods In,1200000708,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,29100,2.5,10/06/2023,,,,1,Male,26,White British,A-Level,4,3,69,5,35,16,No,Band E,Married
1200000894,David,Moss,Warehouse,Picking,1200000709,1200000645,1200000604,1200000594,Picker,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,32600,0.3,23/09/2025,,,,1,Male,20,White British,A-Level,0,3.9,64,7,90,2,No,Band C,Married
1200000895,Mathew,Hall,Warehouse,Packing,1200000710,1200000648,1200000604,1200000594,Packer,Individual Contributor,Permanent,Part Time,Rugby DC,Rugby,West Midlands,27800,2.2,04/11/2025,,,,1,Male,28,White British,Vocational/Apprenticeship,10,2.8,72,6,39,25,No,Band E,Married
1200000898,Richard,Kay,Warehouse,Inventory,1200000713,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,26400,0.3,07/03/2024,,,,1,Female,29,White British,A-Level,9,4,100,4,62,33,No,Band F,Single
1200000899,Jeremy,Johnson,Warehouse,Inventory,1200000714,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,26500,0,14/12/2022,,,,1,Female,29,White British,Vocational/Apprenticeship,9,3.5,78,3,123,14,No,Band F,Married
1200000901,Frederick,Johnson,Warehouse,Dispatch,1200000715,1200000654,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,32900,2.9,05/05/2024,,,,1,Male,26,White British,A-Level,6,3.5,85,3,74,19,No,Band C,Married
1200000902,Richard,Martin,Warehouse,Returns,1200000716,1200000656,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,32100,0.9,26/04/2024,25/09/2024,Voluntary,Better opportunity,0,Male,30,White British,Vocational/Apprenticeship,11,3.7,65,4,24,20,No,Band D,Married
1200000903,Henry,Clarke,Warehouse,Goods In,1200000659,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,33700,1.9,26/05/2025,,,,1,Male,25,White British,Bachelor's,4,3.6,58,2,95,18,No,Band C,Single
1200000906,Dawn,Williams,Warehouse,Goods In,1200000660,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,25600,3,23/01/2025,,,,1,Male,29,White British,GCSE,8,3.8,88,5,97,13,No,Band F,Married
1200000907,Geraldine,Jones,Warehouse,Picking,1200000662,1200000609,1200000597,1200000594,Picker,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,24600,2.6,08/04/2025,,,,1,Male,21,White British,Bachelor's,1,2.8,83,2,65,28,No,Band F,Single
1200000909,Stephen,Simpson,Warehouse,Packing,1200000663,1200000611,1200000597,1200000594,Packer,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,35300,1,20/01/2024,06/05/2024,Voluntary,Career progression,0,Male,33,White British,Vocational/Apprenticeship,15,4,56,3,93,17,No,Band B,Married
1200000910,Leon,Roberts,Warehouse,Inventory,1200000664,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,28300,0,29/05/2025,,,,1,Female,26,Other Ethnic Group,A-Level,6,2.4,49,3,122,15,No,Band E,Single
1200000913,Owen,Steele,Warehouse,Inventory,1200000666,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,29700,2,05/02/2024,,,,1,Female,28,White British,Vocational/Apprenticeship,9,3.9,68,6,89,23,No,Band E,Married
1200000915,Martyn,Brown,Warehouse,Dispatch,1200000669,1200000616,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,34300,2.6,10/06/2022,,,,1,Male,29,White British,GCSE,11,3.5,65,3,67,13,No,Band C,Married
1200000917,Dennis,Green,Warehouse,Returns,1200000672,1200000617,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,31100,2.6,06/03/2024,10/12/2025,Voluntary,Relocation,0,Male,22,Black British,Vocational/Apprenticeship,2,3.6,83,6,42,9,No,Band D,Single
1200000918,Kevin,Hall,Warehouse,Goods In,1200000675,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,24500,0,14/06/2023,,,,1,Male,21,Asian British,A-Level,2,3.5,75,1,7,25,No,Band F,Single
1200000919,Darren,Miah,Warehouse,Goods In,1200000676,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26900,0.1,22/07/2022,,,,1,Male,34,White Other,Vocational/Apprenticeship,12,3.2,66,5,50,20,Yes,Band E,Married
